,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,maxAge,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,logo_url,toCurrency
1,,,,,,,,,buy,2090450000,,,403.65,,,,,,,,,,,,,INR,1,,,2,BSE,DIC INDIA LTD.,DIC India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,DICIND.BO,,,,94875927-9edb-328a-8c8c-8444acb8f47d,in_market,394,390.1,382.84964,0.01142132,,,420,,1214,,394,399.775,4.5,390.1,1214,,,,,,,,,388.05,2,INR,4.3461175,413,,,,3705095168,,,1631,,388.05,0,,0,413,450,,,,242,403.65,False,,0,420,403.65,,
1,,,,,,,,,none,8541600000,,,3010.25,,,,,,,,,,,,,INR,1,,,,BSE,CRISIL LTD.,CRISIL Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,CRISIL.BO,,,,b1dff7e5-29a8-3e62-bb26-da4c196ae8e9,in_market,3101.7,3168.6,1871.0771,0.010316923,,,3168.6,,2427,,3101.7,1923.8633,32,3168.6,2427,,,,,,,,,2986.55,2,INR,64.17622,3004,,,,218304823296,,,1590,,2986.55,3026.95,,0,3004,3168.6,,,,1083.5,0,False,,0,3168.6,3010.25,,
1,,,,,,,,38,none,17354600000,,64,156.45,,,,11,66.09,,,105,,,,,INR,1,,,,BSE,CG Power and Industrial Soluti,CG Power and Industrial Solutions Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,CGPOWER.BO,,,,5e1ed372-1c68-3f9d-8df7-45c458d05993,in_market,157.55,158,31.50728,,,,160.4,,294752,,157.55,42.89412,,158,294752,,,,,,,,,153,2,INR,,176549,,,,98054406144,,,755728,,153,0,,0,176549,160.4,34.234135,,,4.69,156.45,False,,0,160.4,156.45,,
1,,,,,,,,,none,42841200000,,,581.1,,,,,,,,,,,,,INR,1,,,,BSE,DABUR INDIA LTD.,Dabur India Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,DABUR.BO,,,,1721fc1e-75e7-3f08-8696-af4b99d15d74,in_market,578.6,579.25,512.88824,0.0051849294,,,584.15,,105275,,578.6,532.8485,3,579.25,105275,,,,,,,,,578.05,2,INR,72.36613,60810,,,,1027047751680,,,134609,,578.05,581.1,,0,60810,584.15,,,,385.05,0,False,,0,584.15,581.1,,
1,,,,,,,,690,none,5812600000,,690,370.4,,,,1,690,,,690,,,,,INR,1,,,,BSE,DALMIA BHARAT SUGAR AND INDUST,Dalmia Bharat Sugar and Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,DALMIASUG.BO,,,,56faab7a-46bd-3426-9698-6c2b6cb3e3f6,in_market,366.35,369,135.59265,0.00545926,,,373.45,,11565,,366.35,140.2794,2,369,11565,,,,,,,,,364.35,2,INR,11.327217,8930,,,,29979914240,,,22609,,364.35,371,,0,8930,373.45,12.392104,,,40.3,370.5,False,,0,373.45,370.4,,
1,,,,,,,,130,none,35593400000,,446,116.9,,,,16,402.5,,,550,,,,,INR,1,,,,BSE,ARVIND LTD.,Arvind Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ARVIND.BO,,,,af5c7d04-3186-3c5b-85ea-a77cb0b7f839,in_market,116.45,115.6,40.536766,0.018892229,,,119.85,,830064,,116.45,53.04265,2.2,115.6,830064,,,,,,,,,115.6,2,INR,,69309,,,,30268215296,,,703759,,115.6,117.1,,0,69309,119.85,5.5011764,,,19,116.85,False,,0,119.85,116.9,,
1,,,,,,,,15.82,none,16967800000,,15.82,1.34,,,,1,15.82,,,15.82,,,,,INR,1,,,,BSE,BALLARPUR INDUSTRIES LTD.,Ballarpur Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,BALLARPUR.BO,,,,0d3c81e2-6a43-3570-83b7-c4730cbe92f3,in_market,1.36,1.31,1.4620588,,,,1.38,,1307616,,1.36,1.3179412,,1.31,1307616,,,,,,,,,1.3,4,INR,,2810943,,,,1733236352,,,3454017,,1.3,0,,0,2810943,3.06,,,,0.31,1.34,False,,0,1.38,1.34,,
1,,,,,,,,46,none,55153200000,,75,60.5,,,,35,75.66,,,104,,,,,INR,1,,,,BSE,BHARAT HEAVY ELECTRICALS LTD.,Bharat Heavy Electricals Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,BHEL.BO,,,,9dae5d75-b6c4-3f78-8cfe-0fc37ceff3b6,in_market,60.55,60.75,34.413605,0.033030555,,,61.85,,6688883,,60.55,37.36212,2,60.75,6688883,,,,,,,,,60.25,2,INR,,2474841,,,,210664636416,,,5125027,,60.25,60.5,,0,2474841,61.85,9.39441,,,19.2,60.4,False,,0,61.85,60.5,,
1,,,,,,,,270,buy,193980000000,,401.5,299.05,,,,36,391.44,,,510,,,,,INR,1,,,2.4,BSE,HINDUSTAN PETROLEUM CORPORATIO,Hindustan Petroleum Corporation Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,HINDPETRO.BO,,,,b4e5bf49-ba73-391b-b527-7b67148e3e5c,in_market,300.5,305,206.18346,0.032445922,,,305,,323567,,300.5,224.02794,9.75,305,323567,,,,,,,,,297.6,2,INR,11.352161,66327,,,,455566753792,,,349939,,297.6,299.25,,0,66327,305,7.6152277,,,155,298.5,False,,0,305,299.05,,
1,,,,,,,,26,buy,13349100000,,26,13.67,,,,1,26,,,26,,,,,INR,1,,,2,BSE,IFCI LTD.,IFCI Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,IFCI.BO,,,,61e5c348-ba90-3332-8e96-be052519c6fe,in_market,14.37,14.7,7.4355884,0.06958942,,,14.7,,560429,,14.37,9.270294,1,14.7,560429,,,,,,,,,13.53,2,INR,,4301355,,,,25918183424,,,1413345,,13.53,13.58,,0,4301355,14.7,,,,3.1,13.61,False,,0,14.7,13.67,,
1,,,,,,,,15,none,-6945800000,,15,18.9,,,,1,15,,,15,,,,,INR,1,,,,BSE,MAHANAGAR TELEPHONE NIGAM LTD.,Mahanagar Telephone Nigam Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,MTNL.BO,,,,33582d5e-e085-38a2-8b30-6f0cae701888,in_market,18.9,18.9,10.56603,,,,19.4,,223263,,18.9,13.551176,,18.9,223263,,,,,,,,,18.8,2,INR,,172264,,,,11906999296,,,616865,,18.8,18.9,,0,172264,19.4,,,,5.55,18.8,False,,0,19.4,18.9,,
1,,,,,,,,83,none,-11371540000,,93,45.15,,,,8,95,,,107,,,,,INR,1,,,,BSE,MANGALORE REFINERY & PETROCHEM,Mangalore Refinery and Petrochemicals Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,MRPL.BO,,,,d3c0e730-52b7-351d-bab4-82fd4c9a8f94,in_market,44.55,45.3,32.16103,0.02244669,,,45.4,,102706,,44.55,37.085293,1,45.3,102706,,,,,,,,,44.7,2,INR,,96668,,,,79129894912,,,276799,,44.7,45.35,,0,96668,45.4,3.6206896,,,21.25,45.2,False,,0,45.4,45.15,,
1,,,,,,,,220,none,-8517400000,,360,107.8,,,,6,363,,,470,,,,,INR,1,,,,BSE,CHENNAI PETROLEUM CORPORATION,Chennai Petroleum Corporation Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,CHENNPETRO.BO,,,,d6dab869-8806-3e5f-b058-290dc3f96a4c,in_market,107,104.1,87.49853,0.17289719,,,109.3,,85650,,107,107.583824,18.5,104.1,85650,,,,,,,,,104.1,2,INR,27824,,,,16052606976,,,133196,,104.1,107.75,,0,27824,132.55,1.5488507,,,47.7,107.7,False,,0,109.3,107.8,,
1,,,,,,,,660,strong_buy,71180000000,,687.5,15.55,,,,2,687.5,,,715,,,,,INR,1,,,1.5,BSE,RELIANCE CAPITAL LTD.,Reliance Capital Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,RELCAPITAL.BO,,,,098e69b3-830b-3161-9c75-95fd17f9eb1f,in_market,16.35,15.55,9.844706,0.67278284,,,15.55,,322638,,16.35,11.010589,11,15.55,322638,,,,,,,,,15.55,2,INR,128308,,,,3929624832,,,763636,,15.55,0,,0,128308,15.55,,,,3.7,17.1,False,,0,15.55,15.55,,
1,,,,,,,,,none,1499578133440,,,473.2,,,,,,,,,,,,,INR,1,,,,BSE,STATE BANK OF INDIA,State Bank of India,Asia/Kolkata,IST,True,19800000,,EQUITY,SBIN.BO,,,,fa89b395-11a9-3d49-bee8-a9b5173b0644,in_market,477.05,477.3,227.10442,,,,481.5,,2802500,,477.05,282.5803,,477.3,2802500,,,,,,,,,470.15,2,INR,1115457,,,,4223125422080,,,3048368,,470.15,471.9,,0,1115457,481.5,,,,149.55,472,False,,0,481.5,473.2,,19.565037
1,,,,,,,,40,none,363067600000,,80,104,,,,20,80,,,130,,,,,INR,1,,,,BSE,STEEL AUTHORITY OF INDIA LTD.,Steel Authority of India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SAIL.BO,,,,042804a8-22c7-37df-bca0-fbab7be896c0,in_market,104.55,105.2,47.675735,0.0047824006,,,106.2,,3766427,,104.55,67.666176,0.5,105.2,3766427,,,,,,,,,103.65,2,INR,2198259,,,,429575110656,,,4634653,,103.65,0,,0,2198259,106.2,10.822061,,,20.15,0,False,,0,106.2,104,,54.393307
1,,,,,,,,720,none,58619300000,,1035,2369.55,,,,28,1015.79,,,1250,,,,,INR,1,,,,BSE,TITAN COMPANY LIMITED,Titan Company Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,TITAN.BO,,,,764b662c-593f-3e23-8adf-c17f6c2d52df,in_market,2387,2392.15,1306.5048,0.0016757436,,,2403.6,,174761,,2387,1520.6309,4,2392.15,174761,,,,,,,,,2354.85,2,INR,25491,,,,2104539611136,,,126677,,2354.85,2370.9,,0,25491,2403.6,113.26721,,,720,0,False,,0,2403.6,2369.55,,249.08548
1,,,,,,,,41,none,-64002334000,,41,46.7,,,,1,41,,,41,,,,,INR,1,,,,BSE,IDBI BANK LTD.,IDBI Bank Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,IDBI.BO,,,,7a3939fa-137f-3128-af96-db1eb6a6f70f,in_market,47.15,46.4,35.97169,0.01590668,,,47.55,,1065607,,47.15,30.145588,0.75,46.4,1065607,,,,,,,,,46.4,2,INR,781655,,,,484774051840,,,1347549,,46.4,46.7,,0,781655,55.75,,,,17.5,46.55,False,,0,47.55,46.7,,
1,,,,,,,,,none,4379737000,,,42.05,,,,,,,,,,,,,INR,1,,,,BSE,DCW LTD.,DCW Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,DCW.BO,,,,04959b63-e605-3f1d-9bdb-1fa5948ecf9f,in_market,41.1,43.1,16.19228,,,,43.15,,178473,,41.1,19.910294,,43.1,178473,,,,,,,,,41.55,2,INR,75701,,,,10976311296,,,170511,,41.55,0,,0,75701,43.15,,,,6.97,41.9,False,,0,43.15,42.05,,
1,,,,,,,,28,none,7281700000,,28,288.75,,,,1,28,,,28,,,,,INR,1,,,,BSE,DHAMPUR SUGAR MILLS LTD.,Dhampur Sugar Mills Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,DHAMPURSUG.BO,,,,d9f94728-b56c-3986-8b7f-46064ba87679,in_market,289.3,290,149.79927,0.020739717,,,294,,11132,,289.3,169.19698,6,290,11132,,,,,,,,,288,2,INR,5435,,,,19169419264,,,35708,,288,289.1,,0,5435,294,6.2486477,,,65.8,289,False,,0,294,288.75,,9.00655
1,,,,,,,,33,none,536922000,,33,241.95,,,,1,33,,,33,,,,,INR,1,,,,BSE,DIAMINES & CHEMICALS LTD.,Diamines and Chemicals Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,DIAMINESQ.BO,,,,2c30f819-780a-3201-bbb7-0542b4b7abd2,in_market,238.8,237.05,396.85147,0.033500835,,,246,,47361,,238.8,350.275,8,237.05,47361,,,,,,,,,237.05,2,INR,6355,,,,2367054848,,,21507,,237.05,241.9,,0,6355,562.45,,,,129.05,240,False,,0,246,241.95,,9.419161
1,,,,,,,,1250,none,1363061000,,1250,3526.3,,,,1,1250,,,1250,,,,,INR,1,,,,BSE,ELANTAS BECK INDIA LTD.,ELANTAS Beck India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ELANTAS.BO,,,,13dd2bd2-821c-347f-84c8-81d4ff086fdd,in_market,3559.7,3555.4,2576.5022,0.0014046128,,,3560,,1818,,3559.7,2891.3574,5,3555.4,1818,,,,,,,,,3485.1,2,INR,104,,,,27955378176,,,3192,,3485.1,3539,,0,104,3560,41.549427,,,1580,3539,False,,0,3560,3526.3,,56.40636
1,,,,,,,,1850,none,94009000000,,2572.5,4598,,,,40,2581.68,,,3350,,,,,INR,1,,,,BSE,DR.REDDYS LABORATORIES LTD.,Dr. Reddy's Laboratories Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,DRREDDY.BO,,,,87bef17a-8fe4-335b-a904-51680dcceb9c,in_market,4662.45,4662,4876.723,0.0053619877,,,4666.45,,45754,,4662.45,5028.538,25,4662,45754,,,,,,,,,4585,2,INR,11228,,,,762803650560,,,49510,,4585,0,,0,11228,5514.65,35.38284,,,2497.6,4598,False,,0,4666.45,4598,,40.923855
1,,,,,,,,230,none,47995500000,,230,479.5,,,,1,230,,,230,,,,,INR,1,,,,BSE,E.I.D.-PARRY (INDIA) LTD.,E.I.D.- Parry (India) Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,EIDPARRY.BO,,,,3d394afa-334e-3983-b16d-3e6d75ee3dfb,in_market,468.15,468.15,305.20737,0.0021360675,,,483.85,,52268,,468.15,340.1197,1,468.15,52268,,,,,,,,,468.15,2,INR,11113,,,,84869103616,,,40503,,468.15,480,,0,11113,483.85,30.935484,,,100,478.95,False,,0,483.85,479.5,,16.248178
1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,BSE,PROCTER & GAMBLE HEALTH LIMITE,,Asia/Kolkata,IST,False,19800000,,EQUITY,PGHL.BO,,,,,in_market,5295.5,5295.5,,,,,5297.15,,,,5295.5,,,5295.5,,,,,,,,,,5225,2,INR,233,,,,,,,,,5225,5269,,,233,5297.15,,,,5225,5231.1,False,,,5297.15,5251.15,,
1,,,,,,,,25,none,15254478000,,25,33.55,,,,1,25,,,25,,,,,INR,1,,,,BSE,ELECTROSTEEL CASTINGS LTD.,Electrosteel Castings Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ELECTCAST.BO,,,,7e9e715f-8138-3c1a-9907-09538c3bf6e8,in_market,31.55,31.95,19.897205,0.009508717,,,34.7,,94132,,31.55,22.082354,0.3,31.95,94132,,,,,,,,,31.8,2,INR,62091,,,,14525639680,,,102521,,31.8,33.75,,0,62091,34.7,,,,7.56,33.55,False,,0,34.7,33.55,,16.910282
1,,,,,,,,440,none,2595700000,,440,2876.05,,,,1,440,,,440,,,,,INR,1,,,,BSE,ESAB INDIA LTD.,ESAB India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ESABINDIA.BO,,,,6c5c9863-181b-3ee0-bfd4-461da1058e38,in_market,2892.55,2948.25,1525.6453,0.0242001,,,2950,,937,,2892.55,1853.6824,70,2948.25,937,,,,,,,,,2840,2,INR,511,,,,44271038464,,,1268,,2840,2915,,0,511,109000,,,,870,2854.5,False,,0,2950,2876.05,,71.57736
1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,BSE,EPL LIMITED,,Asia/Kolkata,IST,False,19800000,,EQUITY,EPL.BO,,,,,in_market,202.4,202.5,,,,,203.4,,,,202.4,,,202.5,,,,,,,,,,200.8,2,INR,5469,,,,,,,,,200.8,202,,,5469,203.4,,,,200.8,201.2,False,,,203.4,201.45,,
1,,,,,,,,,none,4075618000,,,124.2,,,,,,,,,,,,,INR,1,,,,BSE,ESTER INDUSTRIES LTD.,Ester Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ESTER.BO,,,,dd4a215b-a303-3723-8645-340775a59c90,in_market,122.15,124.8,100.202576,0.020466639,,,126.35,,49827,,122.15,115.23088,2.5,124.8,49827,,,,,,,,,122.5,2,INR,7181,,,,10357510144,,,58317,,122.5,124.3,,0,7181,137,,,,22.65,124,False,,0,126.35,124.2,,9.872814
1,,,,,,,,,none,-1009664,,,2.1,,,,,,,,,,,,,INR,1,,,,BSE,FGP LTD.,FGP Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,FGP.BO,,,,96c77918-cd5b-3120-9a66-a7fbaa808849,in_market,2.1,2.42,1.0982352,,,,2.42,,2000,,2.1,1.4079412,,2.42,2000,,,,,,,,,2.1,4,INR,7254,,,,24979498,,,1728,,2.1,0,,0,7254,2.42,,,,0.75,2.42,False,,0,2.42,2.1,,
1,,,,,,,,,none,-17819379,,,129.05,,,,,,,,,,,,,INR,1,,,,BSE,PH CAPITAL LTD.,P.H. Capital Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,PHCAP.BO,,,,8b151307-b85b-32df-955a-b560a2414fe7,in_market,135.8,141.45,14.8175,,,,141.45,,185,,135.8,20.197647,,141.45,185,,,,,,,,,129.05,2,INR,27251,,,,387162912,,,183,,129.05,129.05,,0,27251,141.45,,,,9.5,0,False,,0,141.45,129.05,,
1,,,,,,,,540,buy,7869000000,,760,572.8,,,,8,740.88,,,800,,,,,INR,1,,,2,BSE,FINOLEX CABLES LTD.,Finolex Cables Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,FINCABLES.BO,,,,a90c2c3c-8d29-366e-a682-e033b853ee8e,in_market,570,574.9,313.5136,0.009649123,,,593.05,,31420,,570,374.22647,5.5,574.9,31420,,,,,,,,,565.2,2,INR,32506,,,,87668187136,,,26423,,565.2,572.8,,0,32506,593.05,18.34134,,,165,571.55,False,,0,593.05,572.8,,25.871725
1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,BSE,JOHN COCKERILL INDIA LIMITED,,Asia/Kolkata,IST,False,19800000,,EQUITY,COCKERILL.BO,,,,,in_market,1005,995,,,,,1013.8,,,,1005,,,995,,,,,,,,,,990,2,INR,679,,,,,,,,,990,990,,,679,1013.8,,,,990,986,False,,,1013.8,990,,
1,,,,,,,,538,none,30916104000,,538,516.85,,,,1,538,,,538,,,,,INR,1,,,,BSE,UFLEX LTD.,Uflex Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,UFLEX.BO,,,,266b0b5f-d6aa-3c63-a458-65be32399bbf,in_market,502.5,510,345.0901,0.0039800997,,,529.2,,27803,,502.5,365.18234,2,510,27803,,,,,,,,,504.6,2,INR,50185,,,,37322514432,,,16532,,504.6,518.85,,0,50185,529.2,9.999032,,,119.95,517.5,False,,0,529.2,516.85,,7.848183
1,,,,,,,,837,none,1360143000,,837,1410,,,,1,837,,,837,,,,,INR,1,,,,BSE,FOSECO INDIA LTD.,Foseco India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,FOSECOIND.BO,,,,8c2da1c7-aa80-3888-b465-ae3b2ab24304,in_market,1384.35,1407.55,1236.0724,0.0050565246,,,1410,,340,,1384.35,1308.172,7,1407.55,340,,,,,,,,,1400,2,INR,90,,,,9004908544,,,428,,1400,1419.9,,0,90,1497,23.472616,,,840,1400,False,,0,1410,1410,,45.456013
1,,,,,,,,,none,63297000,,,117.65,,,,,,,,,,,,,INR,1,,,,BSE,GOLDEN TOBACCO LTD.,Golden Tobacco Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,GOLDENTOBC.BO,,,,bcc48998-c1c3-3ce2-bb25-b8c4fe30ac69,in_market,121,118,31.396324,,,,121.65,,2449,,121,49.383823,,118,2449,,,,,,,,,115.6,2,INR,2212,,,,2071675392,,,5903,,115.6,117.8,,0,2212,121.65,,,,18,117.1,False,,0,121.65,117.65,,
1,,,,,,,,,none,1529530000,,,77.75,,,,,,,,,,,,,INR,1,,,,BSE,GANESH BENZOPLAST LTD.,Ganesh Benzoplast Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,GANESHBE.BO,,,,36b1368a-f520-3470-b75f-717e586f6279,in_market,79.65,82.7,58.791546,,,,83.05,,62063,,79.65,60.55294,,82.7,62063,,,,,,,,,77.35,2,INR,33692,,,,4026229248,,,63922,,77.35,78.35,,0,33692,83.05,,,,21.45,77.8,False,,0,83.05,77.75,,7.9401555
1,,,,,,,,86,none,229941000,,86,81.5,,,,1,86,,,86,,,,,INR,1,,,,BSE,METROGLOBAL LIMITED,MetroGlobal Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,METROGLOBL.BO,,,,5677231c-b172-3312-bd74-f6d36471d65f,in_market,80.75,82.4,48.024265,,,,82.4,,2621,,80.75,53.22647,,82.4,2621,,,,,,,,,78.25,2,INR,500,,,,1005253632,,,2903,,78.25,81.9,,0,500,82.4,6.1416726,,,26.1,80,False,,0,82.4,81.5,,17.908152
1,,,,,,,,484,none,712000000,,484,14.71,,,,1,484,,,484,,,,,INR,1,,,,BSE,GTL LTD.,GTL Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,GTL.BO,,,,0022c044-e8ac-33e8-87b5-e4a9872f87a4,in_market,14.91,14.65,3.5358825,,,,15.35,,196383,,14.91,6.7151513,,14.65,196383,,,,,,,,,14.58,2,INR,72008,,,,2313838848,,,120822,,14.58,15,,0,72008,15.35,,,,0.99,14.73,False,,0,15.35,14.71,,26.696915
1,,,,,,,,627,underperform,15692972000,,627,1315.2,,,,1,627,,,627,,,,,INR,1,,,4,BSE,GODFREY PHILLIPS INDIA LTD.,Godfrey Phillips India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,GODFRYPHLP.BO,,,,0b2db021-de7e-30a8-ac75-b24a72573e58,in_market,1279,1300,931.1853,0.01876466,,,1340.05,,10137,,1279,952.1221,24,1300,10137,,,,,,,,,1297.7,2,INR,4814,,,,68382375936,,,15728,,1297.7,1325,,0,4814,1394.8,,,,732.4,1305.6,False,,0,1340.05,1315.2,,21.287409
1,,,,,,,,832,none,34060900000,,832,575,,,,1,832,,,832,,,,,INR,1,,,,BSE,GODREJ INDUSTRIES LTD.,Godrej Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,GODREJIND.BO,,,,7b4cffb7-edba-3e6f-9cc8-d9ea9768b09e,in_market,577.05,570.1,412.34854,0.0019928948,,,579.85,,12706,,577.05,436.70734,1.15,570.1,12706,,,,,,,,,570.1,2,INR,4296,,,,193499004928,,,58544,,570.1,574.15,,0,4296,579.85,,,,234,570.45,False,,0,579.85,575,,37.40324
1,,,,,,,,393,none,20056000000,,480,594.6,,,,11,468.73,,,531,,,,,INR,1,,,,BSE,KANSAI NEROLAC PAINTS LTD.,Kansai Nerolac Paints Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,KANSAINER.BO,,,,5bb1f46a-4d1a-3cc7-a4e1-39aa90a470cb,in_market,600.8,603.8,530.58344,0.0052430094,,,603.8,,14463,,600.8,606.42944,3.15,603.8,14463,,,,,,,,,589.4,2,INR,14246,,,,320441810944,,,23761,,589.4,595,,0,14246,679.6,51.21447,,,296.3,592.5,False,,0,603.8,594.6,,78.48468
1,,,,,,,,158,none,5057630000,,158,215,,,,1,158,,,158,,,,,INR,1,,,,BSE,GOODRICKE GROUP LTD.,Goodricke Group Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,GOODRICKE.BO,,,,42633f54-232a-3a8b-a246-20e2cd42a9a5,in_market,216.65,217.05,272.1191,0.01846296,,,221.9,,5150,,216.65,262.57727,4,217.05,5150,,,,,,,,,212.5,2,INR,9031,,,,4643999744,,,13041,,212.5,214,,0,9031,322.7,,,,90,215,False,,0,221.9,215,,17.407497
1,,,,,,,,631,none,5331600000,,631,983.2,,,,1,631,,,631,,,,,INR,1,,,,BSE,GOODYEAR INDIA LTD.,Goodyear India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,GOODYEAR.BO,,,,df4acdc4-b683-3f82-912a-c71cf22dd3c9,in_market,986.35,982.6,914.43896,0.013179906,,,998.6,,7254,,986.35,965.72205,13,982.6,7254,,,,,,,,,975,2,INR,1495,,,,22678982656,,,10707,,975,987.25,,0,1495,1202,,,,531.25,981.4,False,,0,998.6,983.2,,39.023617
1,,,,,,,,,none,1129996000,,,24.2,,,,,,,,,,,,,INR,1,,,,BSE,GTN INDUSTRIES LTD.,GTN Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,GTNINDS.BO,,,,b6d2c1b5-e330-32ea-94e6-156be8ab8121,in_market,23.05,23,9.579343,,,,24.2,,473,,23.05,13.418823,,23,473,,,,,,,,,23,2,INR,36091,,,,424477696,,,3479,,23,0,,0,36091,24.2,,,,4.94,24.2,False,,0,24.2,24.2,,
1,,,,,,,,333,strong_buy,13050100000,,345.5,426.8,,,,2,345.5,,,358,,,,,INR,1,,,1.3,BSE,GHCL LTD.,GHCL Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,GHCL.BO,,,,b2c93aa7-6e0a-34d6-b893-a7bb0b906d9b,in_market,410.05,412,171.59521,0.007316181,,,431.7,,27738,,410.05,207.05455,3,412,27738,,,,,,,,,407,2,INR,13645,,,,41898782720,,,50023,,407,426.9,,0,13645,431.7,9.995316,,,68.8,422.2,False,,0,431.7,426.8,,13.320433
1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,BSE,GFL LIMITED,,Asia/Kolkata,IST,False,19800000,,EQUITY,GFLLIMITED.BO,,,,,in_market,77.2,78.85,,,,,80.55,,,,77.2,,,78.85,,,,,,,,,,75.5,2,INR,15123,,,,,,,,,75.5,76.25,,,15123,80.55,,,,75.5,75.5,False,,,80.55,75.85,,
1,,,,,,,,,none,8959000,,,3.1,,,,,,,,,,,,,INR,1,,,,BSE,GUJARAT LEASE FINANCING LTD.,Gujarat  Lease Financing Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,GLFL.BO,,,,b0e02bc3-6dba-37d6-b25c-35699266a0c7,in_market,3.07,3.35,2.33,,,,3.35,,8846,,3.07,2.7361765,,3.35,8846,,,,,,,,,3.07,4,INR,5991,,,,84089976,,,7632,,3.07,3.23,,,5991,3.44,,,,1.08,3.1,False,,,3.35,3.1,,20.529802
1,,,,,,,,70,none,1021900000,,70,20.15,,,,1,70,,,70,,,,,INR,1,,,,BSE,HCL INFOSYSTEMS LTD.,HCL Infosystems Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,HCL-INSYS.BO,,,,d3451936-58cd-3b1c-ba99-682fbb02287b,in_market,19.2,20.15,8.505147,,,,20.15,,71608,,19.2,8.943939,,20.15,71608,,,,,,,,,19.5,2,INR,846707,,,,6633581056,,,121644,,19.5,0,,0,846707,20.15,,,,3.2,20.15,False,,0,20.15,20.15,,
